Nome: GENERAL CARNEIRO
Codigo Estacao: A875
Latitude: -26.3986111
Longitude: -51.35361111
Altitude: 1009.01
Situacao: Operante
Data Inicial: 2008-04-29
Data Final: 2019-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2016-10-31;22;262,8;902,5;16,4;6,3;1,4;
2016-11-30;18;133,6;901,8;17,9;5,5;1,2;
2016-12-31;23;221,4;901,1;19,6;6,4;1,2;
2017-01-31;23;252,2;901,9;21;6,8;1;
2017-02-28;18;128,6;902,1;21,2;6,4;,9;
2017-03-31;16;113,2;903,4;19,2;5,9;,8;
2017-04-30;21;84,6;904,3;15,9;6,5;,8;
2017-05-31;24;266,4;904,3;15,2;5,4;,6;
2017-06-30;null;null;905,8;12,5;6,1;,8;
2017-07-31;4;null;null;null;3,9;null;
2017-08-31;16;136,8;905,2;13,4;5;,8;
2017-09-30;9;50,8;906;17,1;5,5;,7;
2017-10-31;25;372;901,8;16,2;6,8;1;
2017-11-30;19;157,2;900,5;17,2;6,9;,8;
2017-12-31;20;224;900,3;20,1;6,2;,7;
2018-01-31;22;204,2;901,3;20,2;5,6;,8;
2018-02-28;16;113;901,9;18,8;4,7;,6;
2018-03-31;27;221,6;901,4;20;6,1;,4;
2018-04-30;19;31;905,6;17,4;4,7;,4;
2018-05-31;19;61,2;905,9;13,6;5,8;,5;
2018-06-30;28;147;905,8;11,7;5;,4;
2018-07-31;25;12,2;905,8;12,3;5,9;,5;
2018-08-31;23;111,6;906,1;10,9;6,3;,6;
2018-09-30;21;165,2;902,9;14,9;5,3;1;
2018-10-31;23;322,6;902,2;16,7;5,7;1,1;
2018-11-30;15;82,2;902;18,8;6,1;1,2;
2018-12-31;16;129;901,9;20;6,6;1,1;
2019-01-31;25;260;903,4;22;6,3;1;
2019-02-28;26;199,6;901,8;19,6;7;1;
2019-03-31;22;132,6;903,8;19,2;6;,9;
2019-04-30;24;180,2;903,1;17,8;4,1;,6;
2019-05-31;26;199,2;903,7;15,9;6,4;,7;
2019-06-30;26;37,6;906,8;13,4;6,4;,6;
2019-07-31;6;null;null;null;null;null;
2019-08-31;null;null;null;null;null;null;
2019-09-30;null;null;null;null;null;null;
2019-10-31;null;null;null;null;null;null;
2019-11-30;null;null;null;null;null;null;
2019-12-31;15;100,4;901,3;19,4;4,8;,9;

