Nome: MACAE
Codigo Estacao: A608
Latitude: -22.3761111
Longitude: -41.81194444
Altitude: 28
Situacao: Operante
Data Inicial: 2006-09-21
Data Final: 2019-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2017-10-31;9;41;1011,8;24;8,8;3,8;
2017-11-30;16;191;1010,1;23,3;8,9;2,9;
2017-12-31;10;null;null;23,9;8;null;
2018-01-31;5;null;null;26,3;7,2;null;
2018-02-28;14;201,2;1009,4;25,2;6,7;2,2;
2018-03-31;13;218;1009,2;25,9;6,7;2,1;
2018-04-30;11;89,8;1014,1;23,8;6,3;1,8;
2018-05-31;13;81,8;1015,7;21,8;5,2;1,8;
2018-06-30;8;22;1016,2;21,4;6,6;2;
2018-07-31;5;18,4;1016,3;21,5;6,1;2,4;
2018-08-31;12;96;1017,1;20,7;7;2,4;
2018-09-30;14;77,2;1012,9;22,3;7,4;2,5;
2018-10-31;17;135,6;1011,5;23;7;2,8;
2018-11-30;16;288,8;1011,6;23,8;7,8;2,9;
2018-12-31;12;68,6;1010,1;24,9;6,4;2,3;
2019-01-31;4;77,6;1011,2;26,9;8;3,4;
2019-02-28;16;92;1009;26,2;6,7;2;
2019-03-31;16;171,8;1011,3;26;6,7;2;
2019-04-30;12;86;1010,9;25,2;5,8;2,1;
2019-05-31;10;319,8;1012,5;23,6;6;2;
2019-06-30;10;34,6;1017,2;22,5;5,8;2,2;
2019-07-31;11;27,8;1017,1;20,3;7,3;2,3;
2019-08-31;14;46,4;1019,4;20,5;7;2,6;
2019-09-30;12;129,8;1014,9;22,3;7,7;2,9;
2019-10-31;13;40,6;1012,4;23,7;8,1;3,1;
2019-11-30;20;305;1010,5;23,5;7,3;2,5;
2019-12-31;19;205,6;1010,2;24,6;7,7;2,7;

